player_name,team,pick,pid,pts,ast,stl,blk,treb,Ortg,drtg,year,ht,elevation (m),drafted
Toby Hegner,Creighton,NA,34588,5,0.4571,0.3714,0.2571,3.3714,119.3,100.363,2017,6.10,339,0
Wesley Person,Troy,NA,34592,14.8378,1.5676,0.5676,0.0541,2.5946,119.4,110.665,2017,6.3,153,0
Oliver Tot,William & Mary,NA,34598,1.0968,1.2258,0.2903,0.3548,1.1613,98,111.319,2017,6.6,23,0
Alexander Aka Gorski,Wyoming,NA,34609,7.697,1.4848,0.4848,0.0303,2.303,102.8,104.188,2017,6.5,2205,0
Avery Lomax,Prairie View A&M,NA,34665,2.2188,1.3125,0.2188,0,0.8125,87.4,114.584,2017,5.9,85,0
Antravious Simmons,Florida Gulf Coast,NA,34684,5.4412,0.3824,0.2941,0.1765,3.4412,103,103.501,2017,6.9,6,0
Dom Uhl,Iowa,NA,34725,3.5312,1.1875,0.1562,0.2812,3.1875,95.2,106.556,2017,6.9,219,0
Donte Ingram,Loyola Chicago,NA,34736,13.5172,1.3448,0.931,0.2069,6.8276,116.9,99.5858,2017,6.6,179,0
Derek Rongstad,Milwaukee,NA,34745,0.4286,0.1429,0,0.1429,0.7143,104,108.654,2017,6.5,207,0
Jalen Lindsey,Providence,NA,34804,10.3939,0.6667,0.8485,0.2424,4.1818,123.5,100.991,2017,6.7,46,0
Egor Koulechov,Rice,NA,34809,18.2,2.1429,0.8286,0.3143,8.8571,117.3,101.805,2017,6.5,14,0
Reginal Johnson,Alcorn St.,NA,34817,15.625,0.7812,0.4375,0.375,7.0625,116.1,100.645,2017,6.5,79,0
Alex Allbery,Nebraska Omaha,NA,34828,1.3,0,0,0,0.5,130.8,117.011,2017,6.1,320,0
Erik Nakken,Idaho St.,NA,34849,2.3438,0.2188,0.1562,0.0312,1,89.7,120.356,2017,6.3,1391,0
B.J. Gladden,Georgia Southern,NA,34888,5.5455,0.8182,0.6061,0.4848,4.1818,84.6,104.017,2017,6.6,77,0
Dalton Dry,TCU,NA,34976,0.5385,0.1538,0.0769,0,0.2308,88.3,105.448,2017,6.3,204,0
Marvin Jones,Texas Southern,NA,35029,8.4571,0.5143,0.5714,1.5714,6.7714,126,100.047,2017,7.0,13,0
Merrill Holden,Iowa St.,NA,35059,2.36,0,0.16,0.48,1.96,103.1,103.756,2017,6.8,291,0
Xavian Stapleton,Mississippi St.,NA,35062,7.0435,0.3043,0.9565,0.4348,2.8696,103.5,97.9719,2017,6.6,116,0
Johnathan Stove,Louisiana Lafayette,NA,35090,9.0625,1.5938,0.3125,0.2188,4.0938,100.6,110,2017,6.4,11,0
Joey Gruden,Dayton,NA,35121,0.3333,0.1667,0,0,0.1667,69.9,108.215,2017,6.2,237,0
Mike Robbins,Temple,NA,35145,1.7059,0.5294,0.1765,0.1176,0.7647,130.6,106.43,2017,6.4,27,0
Chivarsky Corbett,Delaware,NA,35229,6.4286,0.4643,0.4286,0.2143,2.9643,102.2,110.905,2017,6.7,42,0
Khadeen Carrington,Seton Hall,NA,35270,17.0606,2.9394,1.1515,0.303,3.0909,108.6,103.649,2017,6.4,77,0
T.J. Schlundt,Wisconsin,NA,35299,0.2308,0,0,0.0769,0.1538,68.6,102.22,2017,6.5,269,0
Riley Dearring,Cal St. Fullerton,NA,35310,1.5,0.1667,0,0,0.6667,31.7,110.799,2017,6.5,75,0
Spencer Eliason,North Dakota St.,NA,35314,1.4737,0.2632,0.1053,0.0526,1.2632,78.1,107.569,2017,6.9,274,0
Jermaine Crumpton,Canisius,NA,35381,15.8529,1.3235,0.9706,0.3235,4.5,110.2,108.886,2017,6.6,183,0
Ryan Keenan,Pepperdine,NA,35403,1.2083,0.0833,0.0417,0.0833,0.875,94.2,120.686,2017,6.10,233,0
Gary Clark,Cincinnati,NA,35430,10.8056,2.1111,1,1.1667,7.8611,124,90.8919,2017,6.8,235,0
Eric James,Duquesne,NA,35447,2.2963,0.5556,0.4815,0.2222,2.1852,87.2,101.273,2017,6.6,258,0
Darrick Wood,DePaul,NA,35451,4,0.5714,0.1905,0.0476,1.2381,93.3,111.036,2017,6.5,182,0
Drew Urquhart,Vermont,NA,35463,4.4706,0.5588,0.0882,0.6176,3.2059,106.2,97.6654,2017,6.8,107,0
Aaron Moesch,Wisconsin,NA,35471,0.1667,0.1111,0.1111,0,0.3889,120.1,98.4358,2017,6.8,269,0
Nick Malonga,North Florida,NA,35482,2.2917,0.6667,0.25,0.0417,1.5833,69.2,113.37,2017,6.5,26,0
Zach Turcotte,Massachusetts,NA,35495,0,0,0,0,0,0,109.903,2017,6.7,65,0
Reed Timmer,Drake,NA,35504,15.2581,1.8065,1,0.0323,3.1613,106.8,111.412,2017,6.1,288,0
Daniel Wallace,St. Francis PA,NA,35538,0.375,0.3125,0,0.125,1.125,51.4,107.785,2017,6.8,595,0
Evan Fitzner,Saint Mary's,NA,35556,5.4706,0.3529,0.0882,0.1176,3.2059,121.9,95.1412,2017,6.10,152,0
Khadeem Lattin,Oklahoma,NA,35576,8.3871,0.4194,1.1613,2.129,6.2581,107.6,95.3257,2017,6.9,355,0
Roderick Perkins,Winthrop,NA,35581,7.6667,1.0303,0.697,0.2121,2.5152,109.8,101.219,2017,6.5,205,0
Nate Sherwood,Idaho,NA,35612,6.8235,1.3235,0.3824,0.5294,5.4118,106.1,104.244,2017,6.8,790,0
Eliel Gonzalez,North Carolina A&T,NA,35617,10.0741,2.8519,0.5926,0.0741,3.5926,98,118.14,2017,6.2,239,0
Bryan Sekunda,Stony Brook,NA,35618,5.8387,0.9355,0.5161,0.3226,2.1613,103.8,105.86,2017,6.6,45,0
Brian Bernardi,Hofstra,NA,35619,12.0323,1.8387,0.4839,0.0323,2.4194,107.9,116.001,2017,6.2,24,0
Joe Hanel,DePaul,NA,35629,4.625,0.75,0.4375,0.4062,4.8125,107.4,110.301,2017,6.7,182,0
Chris Collins,Texas A&M,NA,35674,1.3704,1.4444,0.2222,0.0741,1.037,79.4,107.883,2017,6.3,30,0
Avery Patterson,Alcorn St.,NA,35738,4.4333,1.6,0.8,0,1.7,80.1,102.661,2017,6.2,79,0
Daniel Amigo,Denver,NA,35762,15.4667,1.3667,0.2667,0.6,7.1,102.2,105.185,2017,6.10,1641,0
Chaise Daniels,Quinnipiac,NA,35774,13,1.2903,0.4516,1.6774,6.2258,101.7,109.347,2017,6.9,33,0
Christian Pino,Buffalo,NA,35835,1.1429,0.5714,0.2857,0,0.5714,62.9,89.7212,2017,5.7,182,0
Roschon Prince,Long Beach St.,NA,35898,9.4118,1.0294,0.6176,0.3529,6.9118,102,106.285,2017,6.6,4,0
"Steve Taylor, Jr.",Toledo,NA,35906,15.2727,3.7273,0.303,0.4848,12.2424,98.2,100.936,2017,6.9,187,0
Dalique Mingo,Howard,NA,35925,5.3571,1.1429,0.5714,0,2.5,79.1,109.073,2017,6.2,54,0
Justin McFadden,Binghamton,NA,35936,3.1667,1.1667,0,0.1667,1.8333,103.9,111.15,2017,6.5,264,0
Tyler Nelson,Fairfield,NA,35965,19.4839,3.6129,1.129,0.129,3.1613,113.1,104.816,2017,6.3,226,0
Dominique Collier,Colorado,NA,36013,6.04,1.6,0.96,0.12,1.12,99.7,105.49,2017,6.2,1635,0
Ramel Thompkins,USC Upstate,NA,36041,8.2424,1.6667,0.6667,0.5758,4.7576,109.9,111.508,2017,6.7,244,0
Bray Barnes,Cal St. Bakersfield,NA,36147,0.8667,0,0.0667,0,0.8667,95,88.526,2017,6.5,123,0
Jakub Petras,Stony Brook,NA,36153,3.5625,0.5312,0.3125,0.375,3.25,110.5,103.411,2017,6.11,45,0
Skyler Flatten,South Dakota St.,NA,36161,5.1852,0.7407,0.5185,0.1481,1.8519,124.9,112.273,2017,6.5,500,0
Jordan Scott,Idaho,NA,36234,4.9412,1.2647,0.4118,0.3235,4.1765,105.2,105.204,2017,6.6,790,0
Aaron Ariri,Troy,NA,36241,1.3846,0.0769,0,0.2308,1.3077,85,115.978,2017,6.8,153,0
Miles Bowman Jr.,High Point,NA,36267,14.1,0.7,0.5,0.6667,8.2333,121.7,102.95,2017,6.6,259,0
L.J. Peak,Georgetown,NA,36342,16.2812,3.4688,1.0625,0.375,3.8125,110.5,104.31,2017,6.5,43,0
Sterling Christy,Radford,NA,36381,1.6071,0.9286,0.2143,0.3571,2.75,73.9,104.77,2017,6.6,641,0
Jacoby Green,Prairie View A&M,NA,36406,0.6667,0,0,0,0,73.1,118.479,2017,6.4,85,0
Geoff Beans,Furman,NA,36440,6.3235,0.5,0.5,0.2647,2.4706,114.4,101.405,2017,6.7,313,0
Elijah Foster,Nevada,NA,36478,12,1,0.4286,0.1429,7.4286,124,102.509,2017,6.7,1392,0
Adrian Edwards,Alabama A&M,NA,36484,7.1765,1,0.2941,0.6471,4.5882,109.4,115.484,2017,6.4,220,0
Connor Burchfield,William & Mary,NA,36486,5.1935,0.7097,0.4839,0.0968,1.3226,119.8,113.538,2017,6.4,23,0
Greg Malinowski,William & Mary,NA,36487,7.7419,1.4516,0.4839,0.0645,3.5161,102.2,112.914,2017,6.6,23,0
Troy Rike,Wake Forest,NA,36540,0.4,0,0,0,0.8,133.7,98.9008,2017,6.7,291,0
Dan Kingma,Washington,NA,36578,0.8,0.45,0.15,0,0.5,74.2,115.167,2017,5.10,29,0
Theo Pinson,North Carolina,NA,36589,6.0952,3.6667,0.8571,0.1905,4.619,107.5,98.4282,2017,6.6,134,0
Hunter Ware,Bryant,NA,36612,1.9355,0.8065,0.4516,0.0323,1.6129,78.5,108.067,2017,6.2,120,0
Duncan Robinson,Michigan,NA,36615,7.6579,0.8684,0.3947,0.2368,1.7368,123.2,106.251,2017,6.8,268,0
Brett Prahl,Milwaukee,NA,36626,7.1818,0.4545,0.4545,0.8182,3.6364,119.7,105.749,2017,6.9,207,0
Yettra Specks,Jackson St.,NA,36767,14.5938,2.6562,1.1562,0.125,3.2188,111,104.97,2017,5.10,205,0
Leron Black,Illinois,NA,36769,8.129,0.4194,0.4516,0.0968,6.3226,99.7,97.9336,2017,6.7,229,0
Jack Anton,Elon,NA,36783,0.5556,0.1667,0.0556,0.1667,1,103.8,101.403,2017,6.8,216,0
Bakary Konate,Minnesota,NA,36823,1.6061,0.0909,0.2424,0.7576,2.7576,92,91.6754,2017,6.11,253,0
Novak Topalovic,Idaho St.,NA,36832,10.0625,1,0.2812,1.0938,6.3125,103.7,114.659,2017,7.0,1391,0
Tom Lacey,Navy,NA,36854,7.5938,1.5312,0.5,0.3438,7.6875,107.2,99.2449,2017,6.7,13,0
Charlendez Brooks,Western Carolina,NA,36891,1.7222,0.4444,0.2222,0.4444,2.2222,73.6,106.387,2017,6.9,640,0
Shelton Mitchell,Clemson,NA,36899,10.8276,3.5517,0.6552,0.069,2.3448,109.8,110.003,2017,6.3,221,0
Brandon Murphy,Indiana St.,NA,36934,4.1724,0.1724,0.2069,0.5517,3.4828,92.9,101.488,2017,6.7,154,0
Frank Toohey,Air Force,NA,37028,10.697,1.5758,0.4242,0.303,4.5152,111.6,110.343,2017,6.7,67,0
Austin Sparks,South Dakota,NA,37042,1.9583,0.25,0.2083,0.1667,1.4583,91,106.789,2017,6.8,377,0
Daxter Miles Jr.,West Virginia,NA,37052,8.7879,1.6364,1.3939,0.0909,2.4545,116.4,93.4793,2017,6.3,278,0
Ishmail Wainright,Baylor,NA,37071,5.5429,3.1714,1.6857,0.2286,5.1143,107.2,95.6844,2017,6.5,122,0
Devin Robinson,Florida,NA,37085,11.1111,0.6389,0.8611,0.8056,6.1111,115.9,92.6266,2017,6.8,31,0
Patrick Cole,North Carolina Central,NA,37125,19.2727,5.5758,0.9394,0.2424,6.9697,101.6,92.8017,2017,6.5,96,0
Braxton Huggins,New Mexico St.,NA,37127,13.7353,1.3235,0.3235,0.2353,2.6471,117.9,103.13,2017,6.3,1203,0
Duke Douglas,Denver,NA,37141,2.6296,0.4815,0.1852,0.3333,1.2222,106.9,108.511,2017,6.4,1641,0
Donte Clark,Massachusetts,NA,37173,12.6061,2.9091,0.8788,0.4242,3.7879,98,101.173,2017,6.4,65,0
Malcolm Drumwright,Jacksonville St.,NA,37207,12.5714,3.8571,0.6,0.2286,2.3714,103.1,109.405,2017,6.2,205,0
Charles Tucker Jr.,Sacred Heart,NA,37275,5.875,4.0625,0.75,0.0625,1.9375,88.6,107.965,2017,6.1,18,0
Jared Nickens,Maryland,NA,37277,3.0606,0.2424,0.1212,0.0606,0.8788,96.8,108.51,2017,6.7,40,0
Dion Wiley,Maryland,NA,37280,3.15,0.55,0.2,0.2,1.45,94.5,103.178,2017,6.4,40,0
Jordan McRae,Binghamton,NA,37291,0.5333,0.1333,0,0.1333,0.5333,82,109.159,2017,6.6,264,0
Gabe Taylor,Portland,NA,37301,11.5758,0.7576,0.3939,0.5455,5.4848,98.7,109.767,2017,6.8,45,0
Kyle Thompson,Saint Joseph's,NA,37432,0.1667,0.1667,0,0,0.5,34,107.455,2017,6.2,86,0
Luke Meyer,Central Michigan,NA,37438,5.8125,0.5312,0.4375,1.125,4.7812,125.6,111.632,2017,6.10,240,0
Kevin Zabo,Kent St.,NA,37440,5.6111,1.6111,0.6389,0.0278,1.3611,97.7,105.768,2017,6.2,349,0
Zylan Cheatham,San Diego St.,NA,37441,9.0968,1.3871,1.0645,0.5806,6.2581,108.6,90.4961,2017,6.9,133,0
Ruben Guerrero,South Florida,NA,37478,5.3667,0.7333,0.3667,1.2333,5.1,92.3,106.184,2017,7.0,15,0
Nate Hickman,Columbia,NA,37490,11.7778,1.9259,0.9259,0.1481,2.7407,97.7,107.978,2017,6.4,42,0
Tony Washington,La Salle,NA,37631,4.9667,0.5,0.1667,0.3333,4.0333,100.5,109.148,2017,6.10,67,0
Jordan Price,La Salle,NA,37634,15.3,2.5667,0.6333,0.2667,4.3,104.6,111.475,2017,6.5,67,0
Blaise Mbargorba,Boston University,NA,37635,2.25,0,0.125,0.375,1.5,91.3,103.121,2017,7.0,4,0
Aaron Brennan,IUPUI,NA,37646,8.4375,0.8125,0.5,0.3125,3.5,110.8,110.654,2017,6.6,190,0
Eddie Keith II,Towson,NA,37649,5.1212,1.2424,0.4848,0.6061,3.5152,107.9,102.578,2017,6.5,113,0
Scott Plaisance,Louisiana Lafayette,NA,37696,2.7273,0.0909,0.1818,0.2727,2.5455,110.3,107.367,2017,6.9,11,0
Haboubacar Mutombo,Western Carolina,NA,37717,11.7419,2.1613,0.9355,0.1935,5.3226,98.6,108.748,2017,6.5,640,0
Reed Tellinghuisen,South Dakota St.,NA,37722,11.6857,1.7429,0.7714,0.7714,4.6857,104,111.426,2017,6.7,500,0
Devin Mitchell,Georgia St.,NA,37839,4.8485,0.6061,0.303,0.0909,1,107.1,105.957,2017,6.4,311,0
Sami Eleraky,Pacific,NA,37866,1.7143,0.0952,0.1905,0.0952,2.2381,74.6,105.681,2017,7.0,64,0
Ilias Theodorou,Pacific,NA,37875,1.6,0.3,0,0.1,1.3,61.8,107.916,2017,6.7,64,0
Tadric Jackson,Georgia Tech,NA,37903,12.1389,1.8056,0.6667,0.1944,2.2222,94.8,101.585,2017,6.2,283,0
Michael Kessens,FIU,NA,37906,12.931,1.1379,0.8966,0.5517,8.9655,107.5,104.679,2017,6.9,2,0
Burton Sampson,Belmont,NA,37922,1.0333,0.4667,0.1667,0.1333,1.3,75.4,104.421,2017,6.4,192,0
Gavin Skelly,Northwestern,NA,37929,5.9444,1.2778,0.3333,1.2222,3.6667,106.1,96.6917,2017,6.8,180,0
Tim Priller,Indiana,NA,37932,2.1111,0.3333,0,0.2222,1.2222,159.6,98.1797,2017,6.9,235,0
Alex Larsson,UC Riverside,NA,37945,6.1786,0.3214,0.1071,0.4286,4.0714,91.4,105.492,2017,6.10,323,0
Ja'Quan Newton,Miami FL,NA,37998,13.4667,3.3667,1.1333,0.0333,3.5,95.5,101.229,2017,6.2,3,0
Nicholas Baer,Iowa,NA,38027,7.5,1.7353,1.3529,1.2059,5.7647,121.1,99.0471,2017,6.7,219,0
Osborn Blount,North Florida,NA,38094,2.75,0.5625,0.3438,0.0625,0.7188,93.4,112.976,2017,5.10,26,0
Cole Huff,Creighton,NA,38149,9.1714,0.6286,0.4,0.1143,3.9143,118.8,102.295,2017,6.8,339,0
Shawn Simmons,Penn,NA,38170,0,0,0,0,0,0,112.407,2017,6.4,19,0
Jaylen Babb-Harrison,Eastern Kentucky,NA,38243,12.5556,2.2222,1.4444,0.1111,5,100.1,104.864,2017,6.4,306,0
Jack Whitman,William & Mary,NA,38246,10.0667,1.2333,0.2667,1.1333,5.4,116.2,110.048,2017,6.9,23,0
Fred Iruafemi,VMI,NA,38260,1.7586,0.4828,0.3793,0.931,2.1379,92.9,110.042,2017,6.6,318,0
Adam Ward,Nicholls St.,NA,38289,1.7097,0.4839,0.2903,0.9032,1.871,84.5,112.754,2017,6.5,3,0
Milan Mijovic,Marshall,NA,38330,1.9565,0.1739,0.2174,0.087,1.087,100.6,109.168,2017,6.9,166,0
Austin Tilghman,Monmouth,NA,38348,7,1.3939,0.697,0,3.1818,116.3,100.217,2017,6.1,65,0
Rashaun Madison,North Carolina Central,NA,38382,9.6176,0.7647,1.2059,0,2.2059,101.2,96.4647,2017,6.0,96,0
Ryan McClurg,Texas,NA,38400,0.5,0,0,0,0,98.2,111.246,2017,6.6,159,0
Calvin Crawford,Manhattan,NA,38455,9.2903,0.7097,0.7742,0.5484,4.0323,99.5,106.141,2017,6.8,81,0
Zane Waterman,Manhattan,NA,38456,14.4688,0.625,0.75,0.4375,6.9688,110.7,104.613,2017,6.9,81,0
Ikenna Smart,Buffalo,NA,38460,3.3548,0.2581,0.129,0.3226,3.6129,117.9,102.486,2017,6.10,182,0
Jae'Sean Tate,Ohio St.,NA,38467,14.3125,2,1.0625,0.4688,6.4062,106,100.154,2017,6.4,226,0
Charles Wilson-Fisher,Hampton,NA,38503,5.1379,0.3448,0.1724,0.7586,4.5172,97.9,99.6801,2017,6.9,3,0
Shep Garner,Penn St.,NA,38600,12,2.3939,1.2424,0.0909,2.8182,99.1,103.298,2017,6.2,370,0
Elijah Stewart,USC,NA,38609,12.3056,1.1944,0.8056,1.1667,3.9167,114,106.436,2017,6.5,57,0
Kadeem Smithen,Siena,NA,38615,2.1765,0.8235,0.4118,0.2059,1.4118,97.1,108.342,2017,6.3,100,0
Isaiah Hobbs,Texas,NA,38637,0,0.5,0,0,0,49.9,111.314,2017,6.3,159,0
Amir Bell,Princeton,NA,38645,6.6,2.0333,0.6333,0.3333,2.3667,106.5,98.2536,2017,6.4,33,0
Garrison Mathews,Lipscomb,NA,38687,20.375,2.2812,0.8438,0.1875,5.5938,113.8,106.067,2017,6.5,178,0
Jure Span,USC Upstate,NA,38695,3.5152,2.6061,0.5758,0.1818,2.0606,91.8,114.263,2017,6.4,244,0
Christian Sengfelder,Fordham,NA,38717,12.0938,0.75,0.9375,0.4062,5.125,108.9,102.266,2017,6.7,28,0
Connor Cashaw,Rice,NA,38728,7.9714,1.8,0.7714,0.1714,5.3429,111.9,103.121,2017,6.5,14,0
Matt O'Leary,IUPUI,NA,38789,13.875,2.2188,0.9688,0.4375,6.125,119.4,109.173,2017,6.8,190,0
Collin McManus,Penn,NA,38791,0.5455,0,0,0.0909,0.3636,112.6,96.8041,2017,6.10,19,0
Christian Foxen,Connecticut,NA,38871,0,0,0,0,0.1111,0,106.972,2017,6.8,188,0
Jack Gordon,Cornell,NA,38876,2.75,0.8333,0.2917,0,1.2917,96.8,111.808,2017,6.5,273,0
Michael Booth,Saint Joseph's,NA,38885,0.5,0,0,0,0.5,72.4,106.057,2017,6.3,86,0
Nate Grimes,Fresno St.,NA,38904,1.6923,0.0769,0.2308,0.2308,1.7692,102.4,100.693,2017,6.8,104,0
Brian Carey,Texas Southern,NA,38932,10,4,2,0,2,84.5,107.196,2017,5.9,13,0
Gentry Hunt,Chicago St.,NA,38936,1.1053,0.1053,0.0526,0,0.4737,106.7,115.515,2017,6.3,181,0
Kenzo Nudo,Grand Canyon,NA,38939,3.8889,0.3333,0.2222,0,1.3333,65.4,101.012,2017,6.4,348,0
Kimar Williams,FIU,NA,38948,6.6111,2.6667,1.0556,0,2.7222,92.1,110.008,2017,6.1,2,0
Michael Douglas,FIU,NA,38950,2.8333,0.3,0.4,0.1,1.2333,89.7,110.371,2017,6.5,2,0
De'Sean Parsons,Portland St.,NA,38976,14.2581,2.6774,1.3226,0.7097,6.2258,94.1,106.021,2017,6.7,44,0
Buay Tuach,Loyola Marymount,NA,39000,11.4483,2.2414,1.3448,0.2759,3.8621,105.3,103.844,2017,6.6,43,0
Jack George,Elon,NA,39022,0,0,0,0,0.3333,0,113.119,2017,6.10,216,0
Elijah Bryant,BYU,NA,39023,11.6957,2.2174,0.913,0.3478,3.5652,108.6,99.7666,2017,6.5,1422,0
Trevor Stumpe,Wofford,NA,39038,1.5,1.5,0.5,0,1.5,60.2,34.3527,2017,6.5,246,0
Mandrell Worthy,Montana St.,NA,39074,1.3125,0.5625,0.4375,0.25,1.375,82.7,107.525,2017,6.3,1498,0
Shaun Belbey,Syracuse,NA,39085,0.1667,0.1667,0,0,0,48.1,117.421,2017,5.10,116,0
Keyshawn Woods,Wake Forest,NA,39120,12.5152,3.5152,0.5455,0,4.2121,117.7,112.641,2017,6.3,291,0
Stephen Thompson Jr.,Oregon St.,NA,39146,16.3077,3.0385,1.4231,0.1538,4.2692,95.7,109.487,2017,6.4,73,0
Andrew Eudy,Campbell,NA,39193,5.6216,1.6216,0.5946,1.8919,5.2432,113.7,104.476,2017,6.7,56,0
Markell Lodge,Saint Joseph's,NA,39202,4.5806,0.0968,0.2258,0.9355,4.1613,131,103.172,2017,6.7,86,0
Spencer Haldeman,Northern Iowa,NA,39205,7.6,0.7333,0.8333,0.0333,2.1667,96.1,101.328,2017,6.1,279,0
Adam Roe,Army,NA,39254,4.5556,0.2222,0.6667,0,1.2222,99.6,97.3727,2017,6.5,259,0
Malik Montoya,Seattle,NA,39297,3.25,2,1.125,0,1.5,81,103.159,2017,6.2,87,0
Zachary Moore,Seattle,NA,39302,10.3667,0.9,0.8,0.1667,3.8667,105.1,101.738,2017,6.5,87,0
Dominic Robb,Niagara,NA,39307,8.3636,0.6667,0.1818,2.2424,6.2727,100.5,105.367,2017,6.8,181,0
Matt O'Boyle,Appalachian St.,NA,39309,1.7727,0.5909,0.2727,0.0455,1,96.5,113.271,2017,6.5,1016,0
Tyrell Johnson,Appalachian St.,NA,39312,7.5333,0.4,0.3333,1.1,3.7667,92,106.296,2017,6.8,1016,0
Kevin Kerley,Appalachian St.,NA,39313,1,0.8333,0.1667,0,0.3333,0,105.301,2017,6.0,1016,0
Dondre Rhoden,Fairleigh Dickinson,NA,39321,0.1667,0,0.0556,0.0556,0.2778,56.7,108.147,2017,6.6,2,0
Lonnie Rivera,American,NA,39325,5,0.4762,0.2857,0.1905,2,97.9,107.421,2017,6.6,114,0
Rosel Hurley,Kent St.,NA,39346,1.3333,0.6667,0.3333,0,0.6667,84.9,94.982,2017,6.5,349,0
Luke McDonnell,Northern Iowa,NA,39363,3.2609,0.1739,0.2609,0.4348,2.2174,96.5,96.5904,2017,6.9,279,0
Joe Cremo,Albany,NA,39417,15.8,3.8286,1.0571,0.1429,5.2571,111.8,102.207,2017,6.4,115,0
Nick Perkins,Buffalo,NA,39437,12.375,0.6562,0.3125,0.7812,6.6875,91.7,101.555,2017,6.8,182,0
James Thompson IV,Eastern Michigan,NA,39439,14.9394,1,0.7879,0.9091,11.3636,115,103.674,2017,6.10,226,0
Blake Brown,Eastern Michigan,NA,39469,0.619,0.0476,0,0.1429,1.381,143.1,111.627,2017,6.7,226,0
Michael Jacobson,Nebraska,NA,39479,5.9677,1.0645,0.7419,0.871,6.1935,100.6,103.691,2017,6.9,358,0
Aaron Falzon,Northwestern,NA,39482,0,1,0,0.3333,0.6667,42.1,102.252,2017,6.8,180,0
Dominic Artis,UTEP,NA,39493,15,5.8438,1.875,0.125,6.4688,98.6,97.838,2017,6.3,1440,0
Bennie Boatwright,USC,NA,39510,15.1053,1.6842,0.4211,0.3684,4.5263,119.5,108.44,2017,6.10,57,0
Devon Oakley,Hampton,NA,39608,3.3846,1.2308,0.8462,0.3077,2.8077,93.9,95.1612,2017,6.3,3,0
Matt Mooney,South Dakota,NA,39618,18.6471,2.0882,2.2353,0.1471,4.4706,106.1,100.045,2017,6.3,377,0
DeAndre Haywood,Delaware St.,NA,39625,11.0938,2.25,1.5,0.0938,2.6562,96.6,109.632,2017,6.2,139,0
Maverick Rowan,North Carolina St.,NA,39670,11.96,0.88,0.64,0.16,3.68,110.3,113.12,2017,6.7,123,0
Ike Smith,Georgia Southern,NA,39674,19.6364,1.697,1.4242,0.6364,5.2121,109.9,104.073,2017,6.4,77,0
Christian Davis,Arkansas St.,NA,39678,0.75,0,0,0.125,1,54.8,96.736,2017,6.6,98,0
Jake Wilson,Appalachian St.,NA,39679,1.1,0.2,0.1,0.65,1.9,59.8,104.807,2017,7.1,1016,0
Malik Miller,Fairleigh Dickinson,NA,39687,4.5667,0.1333,0.3333,0.9,3.7,99.6,103.481,2017,6.9,2,0
Ghassan Nehme,Fairleigh Dickinson,NA,39694,4.7273,1.0909,0.5455,0,2.5455,78.9,108.066,2017,6.3,2,0
Pookie Powell,La Salle,NA,39702,13.6667,3.125,1.2917,0.0417,4.4583,114.5,108.28,2017,6.0,67,0
Geremy McKay,Eastern Washington,NA,39711,1.9,0,0.1,0.1,1.4,124.4,110.226,2017,6.7,745,0
Max Hazzard,UC Irvine,NA,39718,4.9444,1.3333,0.4167,0.0278,1.6667,97.6,100.727,2017,5.10,60,0
Chima Moneke,UC Davis,NA,39729,14.6111,0.8056,0.8889,1.4167,9.4722,99.6,90.6077,2017,6.6,52,0
Lew Stallworth,UT Rio Grande Valley,NA,39746,8.5938,3.625,1.0312,0.125,2.4062,99.7,111.68,2017,6.1,28,0
King McClure,Baylor,NA,39768,4.9062,0.8125,0.4375,0.0625,1.25,110.5,102.731,2017,6.3,122,0
Antonio Vrankovic,Duke,NA,39773,2.5385,0.3846,0,0.3077,2.6154,124.3,101.07,2017,7.0,120,0
Tyler Underwood,Oklahoma St.,NA,39780,0.6364,0.0909,0.1818,0.0909,0.1818,86.7,104.684,2017,6.2,286,0
Hudson Price,Charlotte,NA,39792,5.2143,0.5714,0.5714,0.2857,2.2857,105.3,109.764,2017,6.7,203,0
Ahmed Hamdy,VCU,NA,39867,5.9118,0.2353,0.3529,0.5588,3.7941,94.6,92.5577,2017,6.9,59,0
David Crisp,Washington,NA,39877,13.7742,3.129,0.5484,0.129,3.1613,105.7,116.365,2017,6.0,29,0
Noah Dickerson,Washington,NA,39878,12.548400000000001,0.7742,0.4839,0.4516,8.1613,115.2,109.982,2017,6.8,29,0
Quinton Campbell,Southern Miss,NA,39922,14.0968,1.1935,0.6774,0.3226,6.1613,96.1,107.154,2017,6.7,60,0
Rayshawn Miller,Massachusetts,NA,39930,1,0.3333,0,0,0.6667,62.7,103.565,2017,6.1,65,0
Dana Raysor,Delaware St.,NA,39978,6.4643,0.9643,0.4286,0.0714,1.5714,106.1,113.504,2017,6.5,139,0
Ty Outlaw,Virginia Tech,NA,39991,6.2727,0.3333,0.2727,0.3333,2.8182,124.5,106.257,2017,6.6,629,0
Joe Rahon,Saint Mary's,NA,40001,8.2941,5.6471,1.0588,0.3235,3.7059,116,95.1714,2017,6.2,152,0
Andrew Brown,Furman,NA,40010,4.7429,1.0857,0.5714,0.1714,2.4571,111.1,102.441,2017,6.4,313,0
Kevin Larkin,Niagara,NA,40023,4.6087,0.5217,0.5652,0.087,2.913,100.8,102.725,2017,6.5,181,0
Chris Silva,South Carolina,NA,40037,10.2162,0.3514,0.5946,1.3784,6.0811,108.5,88.5872,2017,6.9,95,0
